Code,SubjectPaperName,Type,date,max_number,marked_actual,ExamDate,Awarding,start_date,end_date,marked_prediction,pred_dif_tot,pred_dif_pc,level,level_code
1863/01,HEALTH AND SOCIAL CARE UNIT 3 UNIT 3 CONTROLLED,,30/05/2019,85,85,,08/07/2019,21713,21734,0,85,100,VQ,3
1863/01,HEALTH AND SOCIAL CARE UNIT 3 UNIT 3 CONTROLLED,,03/06/2019,85,85,,08/07/2019,21713,21734,0,85,100,VQ,3
1863/01,HEALTH AND SOCIAL CARE UNIT 3 UNIT 3 CONTROLLED,,04/06/2019,85,85,,08/07/2019,21713,21734,0,85,100,VQ,3
1864/01,HEALTH AND SOCIAL CARE UNIT 4 UNIT 4 CONTROLLED,,29/05/2019,51,51,,08/07/2019,21713,21734,0,51,100,VQ,3
1864/01,HEALTH AND SOCIAL CARE UNIT 4 UNIT 4 CONTROLLED,,30/05/2019,51,51,,08/07/2019,21713,21734,0,51,100,VQ,3
1864/01,HEALTH AND SOCIAL CARE UNIT 4 UNIT 4 CONTROLLED,,03/06/2019,51,51,,08/07/2019,21713,21734,0,51,100,VQ,3
1864/01,HEALTH AND SOCIAL CARE UNIT 4 UNIT 4 CONTROLLED,,04/06/2019,51,51,,08/07/2019,21713,21734,0,51,100,VQ,3
1865/01,HEALTH AND SOCIAL CARE UNIT 5 UNIT 5 PAPER,,29/05/2019,136,0,15/05/2019,08/07/2019,21693,21734,17,-17,-12.5,VQ,3
1865/01,HEALTH AND SOCIAL CARE UNIT 5 UNIT 5 PAPER,,30/05/2019,136,0,15/05/2019,08/07/2019,21693,21734,20,-20,-14.705882,VQ,3
1865/01,HEALTH AND SOCIAL CARE UNIT 5 UNIT 5 PAPER,,03/06/2019,136,0,15/05/2019,08/07/2019,21693,21734,33,-33,-24.264706,VQ,3
1865/01,HEALTH AND SOCIAL CARE UNIT 5 UNIT 5 PAPER,,04/06/2019,136,0,15/05/2019,08/07/2019,21693,21734,36,-36,-26.470589,VQ,3
1861/01,HEALTH AND SOCIAL CARE UNIT 1 UNIT 1 PAPER,BTL,29/05/2019,239,0,15/05/2019,08/07/2019,21693,21734,29,-29,-12.133891,VQ,3
1861/01,HEALTH AND SOCIAL CARE UNIT 1 UNIT 1 PAPER,BTL,30/05/2019,239,0,15/05/2019,08/07/2019,21693,21734,35,-35,-14.644351,VQ,3
1861/01,HEALTH AND SOCIAL CARE UNIT 1 UNIT 1 PAPER,BTL,03/06/2019,239,0,15/05/2019,08/07/2019,21693,21734,58,-58,-24.267782,VQ,3
1861/01,HEALTH AND SOCIAL CARE UNIT 1 UNIT 1 PAPER,BTL,04/06/2019,239,0,15/05/2019,08/07/2019,21693,21734,64,-64,-26.778242,VQ,3
1871/51,TOURISM UNIT 1 UNED 1 PAPUR,BTL,29/05/2019,43,0,20/05/2019,17/07/2019,21698,21743,0,0,0,VQ,3
1871/51,TOURISM UNIT 1 UNED 1 PAPUR,BTL,30/05/2019,43,0,20/05/2019,17/07/2019,21698,21743,1,-1,-2.3255813,VQ,3
1871/51,TOURISM UNIT 1 UNED 1 PAPUR,BTL,03/06/2019,43,0,20/05/2019,17/07/2019,21698,21743,5,-5,-11.627907,VQ,3
1871/51,TOURISM UNIT 1 UNED 1 PAPUR,BTL,04/06/2019,43,0,20/05/2019,17/07/2019,21698,21743,6,-6,-13.953488,VQ,3
1873/51,TOURISM UNIT 3 UNED 3 PAPUR,BTL,29/05/2019,18,0,24/05/2019,17/07/2019,21702,21743,0,0,0,VQ,3
1873/51,TOURISM UNIT 3 UNED 3 PAPUR,BTL,30/05/2019,18,0,24/05/2019,17/07/2019,21702,21743,0,0,0,VQ,3
1873/51,TOURISM UNIT 3 UNED 3 PAPUR,BTL,03/06/2019,18,0,24/05/2019,17/07/2019,21702,21743,0,0,0,VQ,3
1873/51,TOURISM UNIT 3 UNED 3 PAPUR,BTL,04/06/2019,18,0,24/05/2019,17/07/2019,21702,21743,1,-1,-5.5555553,VQ,3
1872/01,TOURISM UNIT 2 UNIT 2 CONTROLLED,,29/05/2019,609,591,,17/07/2019,21722,21743,0,591,97.044334,VQ,3
1872/01,TOURISM UNIT 2 UNIT 2 CONTROLLED,,30/05/2019,609,591,,17/07/2019,21722,21743,0,591,97.044334,VQ,3
1872/01,TOURISM UNIT 2 UNIT 2 CONTROLLED,,03/06/2019,609,591,,17/07/2019,21722,21743,0,591,97.044334,VQ,3
1872/01,TOURISM UNIT 2 UNIT 2 CONTROLLED,,04/06/2019,609,591,,17/07/2019,21722,21743,0,591,97.044334,VQ,3
1874/01,TOURISM UNIT 4 UNIT 4 CONTROLLED,,29/05/2019,170,170,,17/07/2019,21722,21743,0,170,100,VQ,3
1874/01,TOURISM UNIT 4 UNIT 4 CONTROLLED,,30/05/2019,170,170,,17/07/2019,21722,21743,0,170,100,VQ,3
1874/01,TOURISM UNIT 4 UNIT 4 CONTROLLED,,03/06/2019,170,170,,17/07/2019,21722,21743,0,170,100,VQ,3
1874/01,TOURISM UNIT 4 UNIT 4 CONTROLLED,,04/06/2019,170,170,,17/07/2019,21722,21743,0,170,100,VQ,3
1871/01,TOURISM UNIT 1 UNIT 1 PAPER,BTL,29/05/2019,678,0,20/05/2019,17/07/2019,21698,21743,0,0,0,VQ,3
1871/01,TOURISM UNIT 1 UNIT 1 PAPER,BTL,30/05/2019,678,0,20/05/2019,17/07/2019,21698,21743,15,-15,-2.2123895,VQ,3
1871/01,TOURISM UNIT 1 UNIT 1 PAPER,BTL,03/06/2019,678,0,20/05/2019,17/07/2019,21698,21743,75,-75,-11.061947,VQ,3
1871/01,TOURISM UNIT 1 UNIT 1 PAPER,BTL,04/06/2019,678,0,20/05/2019,17/07/2019,21698,21743,90,-90,-13.274336,VQ,3
1873/01,TOURISM UNIT 3 UNIT 3 PAPER,BTL,29/05/2019,170,0,24/05/2019,17/07/2019,21702,21743,0,0,0,VQ,3
1873/01,TOURISM UNIT 3 UNIT 3 PAPER,BTL,30/05/2019,170,0,24/05/2019,17/07/2019,21702,21743,0,0,0,VQ,3
1873/01,TOURISM UNIT 3 UNIT 3 PAPER,BTL,03/06/2019,170,0,24/05/2019,17/07/2019,21702,21743,4,-4,-2.3529413,VQ,3
1873/01,TOURISM UNIT 3 UNIT 3 PAPER,BTL,04/06/2019,170,0,24/05/2019,17/07/2019,21702,21743,8,-8,-4.7058825,VQ,3
1852/01,PROFESSIONAL CONSTRUCTION UNIT2 UNIT 2 PAPER,BTL,29/05/2019,49,0,06/06/2019,11/07/2019,21715,21737,0,0,0,VQ,3
1852/01,PROFESSIONAL CONSTRUCTION UNIT2 UNIT 2 PAPER,BTL,30/05/2019,49,0,06/06/2019,11/07/2019,21715,21737,0,0,0,VQ,3
1852/01,PROFESSIONAL CONSTRUCTION UNIT2 UNIT 2 PAPER,BTL,03/06/2019,49,0,06/06/2019,11/07/2019,21715,21737,0,0,0,VQ,3
1852/01,PROFESSIONAL CONSTRUCTION UNIT2 UNIT 2 PAPER,BTL,04/06/2019,49,0,06/06/2019,11/07/2019,21715,21737,0,0,0,VQ,3
7941/01,INDIVIDUAL PROJECT WBQ F P16 PROJECT,,29/05/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7941/01,INDIVIDUAL PROJECT WBQ F P16 PROJECT,,30/05/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7941/01,INDIVIDUAL PROJECT WBQ F P16 PROJECT,,03/06/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7941/01,INDIVIDUAL PROJECT WBQ F P16 PROJECT,,04/06/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7942/01,ENTERPRISE AND EMPLOYABILITY WBQ F P16 CHALLENGE 1,,29/05/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7942/01,ENTERPRISE AND EMPLOYABILITY WBQ F P16 CHALLENGE 1,,30/05/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7942/01,ENTERPRISE AND EMPLOYABILITY WBQ F P16 CHALLENGE 1,,03/06/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7942/01,ENTERPRISE AND EMPLOYABILITY WBQ F P16 CHALLENGE 1,,04/06/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7943/01,GLOBAL CITIZENSHIP CHALLENGE WBQ F P16 CHALLENGE 2,,29/05/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7943/01,GLOBAL CITIZENSHIP CHALLENGE WBQ F P16 CHALLENGE 2,,30/05/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7943/01,GLOBAL CITIZENSHIP CHALLENGE WBQ F P16 CHALLENGE 2,,03/06/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7943/01,GLOBAL CITIZENSHIP CHALLENGE WBQ F P16 CHALLENGE 2,,04/06/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7944/01,COMMUNITY CHALLENGE WBQ F P16 CHALLENGE 3,,29/05/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7944/01,COMMUNITY CHALLENGE WBQ F P16 CHALLENGE 3,,30/05/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7944/01,COMMUNITY CHALLENGE WBQ F P16 CHALLENGE 3,,03/06/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7944/01,COMMUNITY CHALLENGE WBQ F P16 CHALLENGE 3,,04/06/2019,2,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7961/01,INDIVIDUAL PROJECT WBQ N P16 PROJECT,,29/05/2019,53,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7961/01,INDIVIDUAL PROJECT WBQ N P16 PROJECT,,30/05/2019,53,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7961/01,INDIVIDUAL PROJECT WBQ N P16 PROJECT,,03/06/2019,53,0,,26/06/2019,21701,21722,5,-5,-9.4339619,VQ,3
7961/01,INDIVIDUAL PROJECT WBQ N P16 PROJECT,,04/06/2019,53,37,,26/06/2019,21701,21722,8,29,54.71698,VQ,3
7962/01,ENTERPRISE AND EMPLOYABILITY WBQ N P16 CHALLENGE 1,,29/05/2019,53,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7962/01,ENTERPRISE AND EMPLOYABILITY WBQ N P16 CHALLENGE 1,,30/05/2019,53,0,,26/06/2019,21701,21722,0,0,0,VQ,3
7962/01,ENTERPRISE AND EMPLOYABILITY WBQ N P16 CHALLENGE 1,,03/06/2019,53,0,,26/06/2019,21701,21722,5,-5,-9.4339619,VQ,3
7962/01,ENTERPRISE AND EMPLOYABILITY WBQ N P16 CHALLENGE 1,,04/06/2019,53,26,,26/06/2019,21701,21722,8,18,33.962265,VQ,3
7963/01,GLOBAL CITIZENSHIP CHALLENGE WBQ N P16 CHALLENGE 2,,29/05/2019,52,1,,26/06/2019,21701,21722,0,1,1.9230769,VQ,3
7963/01,GLOBAL CITIZENSHIP CHALLENGE WBQ N P16 CHALLENGE 2,,30/05/2019,52,1,,26/06/2019,21701,21722,0,1,1.9230769,VQ,3
7963/01,GLOBAL CITIZENSHIP CHALLENGE WBQ N P16 CHALLENGE 2,,03/06/2019,52,1,,26/06/2019,21701,21722,5,-4,-7.6923075,VQ,3
7963/01,GLOBAL CITIZENSHIP CHALLENGE WBQ N P16 CHALLENGE 2,,04/06/2019,52,25,,26/06/2019,21701,21722,7,18,34.615383,VQ,3
7964/01,COMMUNITY CHALLENGE WBQ N P16 CHALLENGE 3,,29/05/2019,54,1,,26/06/2019,21701,21722,0,1,1.8518518,VQ,3
7964/01,COMMUNITY CHALLENGE WBQ N P16 CHALLENGE 3,,30/05/2019,54,1,,26/06/2019,21701,21722,0,1,1.8518518,VQ,3
7964/01,COMMUNITY CHALLENGE WBQ N P16 CHALLENGE 3,,03/06/2019,54,1,,26/06/2019,21701,21722,5,-4,-7.4074073,VQ,3
7964/01,COMMUNITY CHALLENGE WBQ N P16 CHALLENGE 3,,04/06/2019,54,27,,26/06/2019,21701,21722,8,19,35.185184,VQ,3
7921/01,INDIVIDUAL PROJECT ADVANCED PROJECT,BTL IAMIS,29/05/2019,12258,11983,,12/07/2019,21717,21738,0,11983,97.756569,VQ,3
7921/01,INDIVIDUAL PROJECT ADVANCED PROJECT,BTL IAMIS,30/05/2019,12258,12181,,12/07/2019,21717,21738,0,12181,99.371841,VQ,3
7921/01,INDIVIDUAL PROJECT ADVANCED PROJECT,BTL IAMIS,03/06/2019,12258,12125,,12/07/2019,21717,21738,0,12125,98.914993,VQ,3
7921/01,INDIVIDUAL PROJECT ADVANCED PROJECT,BTL IAMIS,04/06/2019,12258,12125,,12/07/2019,21717,21738,0,12125,98.914993,VQ,3
7922/01,ENTERPRISE AND EMPLOYABILITY WBQ ADV CHALLENGE 1,BTL IAMIS,29/05/2019,8497,8403,,12/07/2019,21717,21738,0,8403,98.89373,VQ,3
7922/01,ENTERPRISE AND EMPLOYABILITY WBQ ADV CHALLENGE 1,BTL IAMIS,30/05/2019,8497,8478,,12/07/2019,21717,21738,0,8478,99.77639,VQ,3
7922/01,ENTERPRISE AND EMPLOYABILITY WBQ ADV CHALLENGE 1,BTL IAMIS,03/06/2019,8497,8405,,12/07/2019,21717,21738,0,8405,98.917267,VQ,3
7922/01,ENTERPRISE AND EMPLOYABILITY WBQ ADV CHALLENGE 1,BTL IAMIS,04/06/2019,8497,8405,,12/07/2019,21717,21738,0,8405,98.917267,VQ,3
7923/01,GLOBAL CITIZENSHIP CHALLENGE WBQ ADV CHALLENGE 2,BTL IAMIS,29/05/2019,9189,9113,,12/07/2019,21717,21738,0,9113,99.172928,VQ,3
7923/01,GLOBAL CITIZENSHIP CHALLENGE WBQ ADV CHALLENGE 2,BTL IAMIS,30/05/2019,9189,9173,,12/07/2019,21717,21738,0,9173,99.825882,VQ,3
7923/01,GLOBAL CITIZENSHIP CHALLENGE WBQ ADV CHALLENGE 2,BTL IAMIS,03/06/2019,9189,9100,,12/07/2019,21717,21738,0,9100,99.031448,VQ,3
7923/01,GLOBAL CITIZENSHIP CHALLENGE WBQ ADV CHALLENGE 2,BTL IAMIS,04/06/2019,9189,9100,,12/07/2019,21717,21738,0,9100,99.031448,VQ,3
7924/01,COMMUNITY CHALLENGE WBQ ADV CHALLENGE 3,BTL IAMIS,29/05/2019,9037,8953,,12/07/2019,21717,21738,0,8953,99.070488,VQ,3
7924/01,COMMUNITY CHALLENGE WBQ ADV CHALLENGE 3,BTL IAMIS,30/05/2019,9037,9014,,12/07/2019,21717,21738,0,9014,99.745491,VQ,3
7924/01,COMMUNITY CHALLENGE WBQ ADV CHALLENGE 3,BTL IAMIS,03/06/2019,9037,8955,,12/07/2019,21717,21738,0,8955,99.092621,VQ,3
7924/01,COMMUNITY CHALLENGE WBQ ADV CHALLENGE 3,BTL IAMIS,04/06/2019,9037,8955,,12/07/2019,21717,21738,0,8955,99.092621,VQ,3
7901/01,INDIVIDUAL PROJECT KS4 N/F PROJECT,BTL IAMIS,29/05/2019,26399,26106,,26/06/2019,21701,21722,0,26106,98.890106,VQ,3
7901/01,INDIVIDUAL PROJECT KS4 N/F PROJECT,BTL IAMIS,30/05/2019,26399,26399,,26/06/2019,21701,21722,0,26399,100,VQ,3
7901/01,INDIVIDUAL PROJECT KS4 N/F PROJECT,BTL IAMIS,03/06/2019,26399,26399,,26/06/2019,21701,21722,2514,23885,90.476913,VQ,3
7901/01,INDIVIDUAL PROJECT KS4 N/F PROJECT,BTL IAMIS,04/06/2019,26399,26399,,26/06/2019,21701,21722,3771,22628,85.71537,VQ,3
7902/01,ENTERPRISE AND EMPLOYABILITY WBQ N/F CHALLENGE 1,,29/05/2019,16822,16798,,26/06/2019,21701,21722,0,16798,99.85733,VQ,3
7902/01,ENTERPRISE AND EMPLOYABILITY WBQ N/F CHALLENGE 1,,30/05/2019,16822,16798,,26/06/2019,21701,21722,0,16798,99.85733,VQ,3
7902/01,ENTERPRISE AND EMPLOYABILITY WBQ N/F CHALLENGE 1,,03/06/2019,16822,16797,,26/06/2019,21701,21722,1602,15195,90.32814,VQ,3
7902/01,ENTERPRISE AND EMPLOYABILITY WBQ N/F CHALLENGE 1,,04/06/2019,16822,16797,,26/06/2019,21701,21722,2403,14394,85.566521,VQ,3
7903/01,GLOBAL CITIZENSHIP CHALLENGE WBQ N/F CHALLENGE 2,,29/05/2019,16183,15885,,26/06/2019,21701,21722,0,15885,98.158562,VQ,3
7903/01,GLOBAL CITIZENSHIP CHALLENGE WBQ N/F CHALLENGE 2,,30/05/2019,16183,16173,,26/06/2019,21701,21722,0,16173,99.93821,VQ,3
7903/01,GLOBAL CITIZENSHIP CHALLENGE WBQ N/F CHALLENGE 2,,03/06/2019,16183,16173,,26/06/2019,21701,21722,1541,14632,90.415871,VQ,3
7903/01,GLOBAL CITIZENSHIP CHALLENGE WBQ N/F CHALLENGE 2,,04/06/2019,16183,16173,,26/06/2019,21701,21722,2312,13861,85.651611,VQ,3
7904/01,COMMUNITY CHALLENGE WBQ N/F CHALLENGE 3,BTL IAMIS,29/05/2019,14410,14407,,26/06/2019,21701,21722,0,14407,99.979179,VQ,3
7904/01,COMMUNITY CHALLENGE WBQ N/F CHALLENGE 3,BTL IAMIS,30/05/2019,14410,14407,,26/06/2019,21701,21722,0,14407,99.979179,VQ,3
7904/01,COMMUNITY CHALLENGE WBQ N/F CHALLENGE 3,BTL IAMIS,03/06/2019,14410,14407,,26/06/2019,21701,21722,1372,13035,90.458015,VQ,3
7904/01,COMMUNITY CHALLENGE WBQ N/F CHALLENGE 3,BTL IAMIS,04/06/2019,14410,14407,,26/06/2019,21701,21722,2059,12348,85.690491,VQ,3
8700/01,ENGLISH LANGUAGE COMPONENT 1,,30/05/2019,186,0,13/05/2019,26/06/2019,21691,21722,48,-48,-25.806452,GCE,2
8550/02,PHYSICAL EDUCATION COMPONENT 2 - NEA,,03/06/2019,64,64,,26/06/2019,21677,21722,37,27,42.1875,GCE,2
8700/01,ENGLISH LANGUAGE COMPONENT 1,,03/06/2019,186,0,13/05/2019,26/06/2019,21691,21722,72,-72,-38.709679,GCE,2
8700/01,ENGLISH LANGUAGE COMPONENT 1,,29/05/2019,186,0,13/05/2019,26/06/2019,21691,21722,42,-42,-22.580645,GCE,2
8700/01,ENGLISH LANGUAGE COMPONENT 1,,04/06/2019,186,0,13/05/2019,26/06/2019,21691,21722,78,-78,-41.935482,GCE,2
8550/01,PHYSICAL EDUCATION COMPONENT 1,,03/06/2019,64,64,17/05/2019,26/06/2019,21693,21722,22,42,65.625,GCE,2
8550/01,PHYSICAL EDUCATION COMPONENT 1,,29/05/2019,64,0,17/05/2019,26/06/2019,21693,21722,11,-11,-17.1875,GCE,2
8700/02,ENGLISH LANGUAGE COMPONENT 2,,04/06/2019,186,0,15/05/2019,26/06/2019,21693,21722,71,-71,-38.172043,GCE,2
8700/02,ENGLISH LANGUAGE COMPONENT 2,,30/05/2019,186,0,15/05/2019,26/06/2019,21693,21722,38,-38,-20.430107,GCE,2
8700/02,ENGLISH LANGUAGE COMPONENT 2,,03/06/2019,186,0,15/05/2019,26/06/2019,21693,21722,64,-64,-34.408604,GCE,2
8550/01,PHYSICAL EDUCATION COMPONENT 1,,04/06/2019,64,64,17/05/2019,26/06/2019,21693,21722,24,40,62.5,GCE,2
8550/02,PHYSICAL EDUCATION COMPONENT 2 - NEA,,04/06/2019,64,64,,26/06/2019,21677,21722,38,26,40.625,GCE,2
8550/02,PHYSICAL EDUCATION COMPONENT 2 - NEA,,30/05/2019,64,64,,26/06/2019,21677,21722,31,33,51.5625,GCE,2
8550/02,PHYSICAL EDUCATION COMPONENT 2 - NEA,,29/05/2019,64,64,,26/06/2019,21677,21722,30,34,53.125,GCE,2
8700/02,ENGLISH LANGUAGE COMPONENT 2,,29/05/2019,186,0,15/05/2019,26/06/2019,21693,21722,32,-32,-17.204302,GCE,2
8550/01,PHYSICAL EDUCATION COMPONENT 1,,30/05/2019,64,64,17/05/2019,26/06/2019,21693,21722,13,51,79.6875,GCE,2
8602/01,D&T PRODUCT DESIGN COMPONENT 1,,03/06/2019,39,13,13/05/2019,27/06/2019,21696,21723,10,3,7.6923075,GCE,2
8690/01,DRAMA AND THEATRE COMPONENT 1 -NEA,,03/06/2019,152,152,,27/06/2019,21678,21723,84,68,44.736843,GCE,2
8690/01,DRAMA AND THEATRE COMPONENT 1 -NEA,,04/06/2019,152,152,,27/06/2019,21678,21723,88,64,42.105263,GCE,2
8490/01,ELECTRONICS COMPONENT 1,,04/06/2019,297,147,13/05/2019,27/06/2019,21694,21723,102,45,15.151515,GCE,2
8690/02,DRAMA AND THEATRE COMPONENT 2,,29/05/2019,152,63,13/05/2019,27/06/2019,21688,21723,43,20,13.157895,GCE,2
8490/02,ELECTRONICS COMPONENT 2 - NEA,,04/06/2019,297,297,,27/06/2019,21678,21723,172,125,42.087543,GCE,2
8690/01,DRAMA AND THEATRE COMPONENT 1 -NEA,,30/05/2019,152,152,,27/06/2019,21678,21723,71,81,53.289474,GCE,2
8490/01,ELECTRONICS COMPONENT 1,,30/05/2019,297,76,13/05/2019,27/06/2019,21694,21723,51,25,8.4175081,GCE,2
8602/02,D&T PRODUCT DESIGN COMPONENT 2 - NEA,,04/06/2019,39,39,,27/06/2019,21678,21723,23,16,41.025642,GCE,2
8690/02,DRAMA AND THEATRE COMPONENT 2,,30/05/2019,152,142,13/05/2019,27/06/2019,21688,21723,48,94,61.842106,GCE,2
8490/01,ELECTRONICS COMPONENT 1,,03/06/2019,297,147,13/05/2019,27/06/2019,21694,21723,92,55,18.518518,GCE,2
8690/02,DRAMA AND THEATRE COMPONENT 2,,04/06/2019,152,152,13/05/2019,27/06/2019,21688,21723,69,83,54.605263,GCE,2
8490/02,ELECTRONICS COMPONENT 2 - NEA,,30/05/2019,297,297,,27/06/2019,21678,21723,139,158,53.198654,GCE,2
8602/01,D&T PRODUCT DESIGN COMPONENT 1,,29/05/2019,39,0,13/05/2019,27/06/2019,21696,21723,3,-3,-7.6923075,GCE,2
8690/01,DRAMA AND THEATRE COMPONENT 1 -NEA,,29/05/2019,152,152,,27/06/2019,21678,21723,68,84,55.263157,GCE,2
8690/02,DRAMA AND THEATRE COMPONENT 2,,03/06/2019,152,152,13/05/2019,27/06/2019,21688,21723,65,87,57.236843,GCE,2
8490/02,ELECTRONICS COMPONENT 2 - NEA,,29/05/2019,297,297,,27/06/2019,21678,21723,132,165,55.555557,GCE,2
8490/02,ELECTRONICS COMPONENT 2 - NEA,,03/06/2019,297,297,,27/06/2019,21678,21723,165,132,44.444443,GCE,2
8490/01,ELECTRONICS COMPONENT 1,,29/05/2019,297,0,13/05/2019,27/06/2019,21694,21723,41,-41,-13.804714,GCE,2
8602/02,D&T PRODUCT DESIGN COMPONENT 2 - NEA,,03/06/2019,39,39,,27/06/2019,21678,21723,22,17,43.589745,GCE,2
8602/01,D&T PRODUCT DESIGN COMPONENT 1,,04/06/2019,39,13,13/05/2019,27/06/2019,21696,21723,12,1,2.5641026,GCE,2
8602/01,D&T PRODUCT DESIGN COMPONENT 1,,30/05/2019,39,0,13/05/2019,27/06/2019,21696,21723,4,-4,-10.256411,GCE,2
8602/02,D&T PRODUCT DESIGN COMPONENT 2 - NEA,,29/05/2019,39,39,,27/06/2019,21678,21723,17,22,56.410255,GCE,2
8602/02,D&T PRODUCT DESIGN COMPONENT 2 - NEA,,30/05/2019,39,39,,27/06/2019,21678,21723,18,21,53.846153,GCE,2
1404/02,GOVERNMENT & POLITICS GP4 GP4B,,30/05/2019,1,0,06/06/2019,28/06/2019,21715,21724,0,0,0,GCE,2
8520/01,ECONOMICS COMPONENT 1,,04/06/2019,135,134,13/05/2019,28/06/2019,21691,21724,53,81,60,GCE,2
8520/01,ECONOMICS COMPONENT 1,,03/06/2019,135,135,13/05/2019,28/06/2019,21691,21724,49,86,63.703705,GCE,2
1404/02,GOVERNMENT & POLITICS GP4 GP4B,,29/05/2019,1,0,06/06/2019,28/06/2019,21715,21724,0,0,0,GCE,2
8520/01,ECONOMICS COMPONENT 1,,29/05/2019,135,1,13/05/2019,28/06/2019,21691,21724,29,-28,-20.74074,GCE,2
1244/01,INFO. & COMMUNICATION TECH. IT4 IT4:PROJECT,,04/06/2019,8,8,,28/06/2019,21679,21724,4,4,50,GCE,2
8520/02,ECONOMICS COMPONENT 2,,04/06/2019,135,22,16/05/2019,28/06/2019,21694,21724,45,-23,-17.037037,GCE,2
1243/01,INFO. & COMMUNICATION TECH. IT3 IT3,,03/06/2019,30,0,03/06/2019,28/06/2019,21710,21724,0,0,0,GCE,2
1404/01,GOVERNMENT & POLITICS GP4 GP4A,,29/05/2019,4,0,06/06/2019,28/06/2019,21715,21724,0,0,0,GCE,2
8520/02,ECONOMICS COMPONENT 2,,30/05/2019,135,1,16/05/2019,28/06/2019,21694,21724,23,-22,-16.296297,GCE,2
1403/01,GOVERNMENT & POLITICS GP3 GP3A,,29/05/2019,6,0,03/06/2019,28/06/2019,21712,21724,0,0,0,GCE,2
1404/01,GOVERNMENT & POLITICS GP4 GP4A,,04/06/2019,4,0,06/06/2019,28/06/2019,21715,21724,0,0,0,GCE,2
1244/01,INFO. & COMMUNICATION TECH. IT4 IT4:PROJECT,,03/06/2019,8,8,,28/06/2019,21679,21724,4,4,50,GCE,2
1244/01,INFO. & COMMUNICATION TECH. IT4 IT4:PROJECT,,30/05/2019,8,8,,28/06/2019,21679,21724,4,4,50,GCE,2
1403/01,GOVERNMENT & POLITICS GP3 GP3A,,03/06/2019,6,0,03/06/2019,28/06/2019,21712,21724,0,0,0,GCE,2
1244/01,INFO. & COMMUNICATION TECH. IT4 IT4:PROJECT,,29/05/2019,8,8,,28/06/2019,21679,21724,3,5,62.5,GCE,2
1404/01,GOVERNMENT & POLITICS GP4 GP4A,,30/05/2019,4,0,06/06/2019,28/06/2019,21715,21724,0,0,0,GCE,2
1404/02,GOVERNMENT & POLITICS GP4 GP4B,,04/06/2019,1,0,06/06/2019,28/06/2019,21715,21724,0,0,0,GCE,2
8520/01,ECONOMICS COMPONENT 1,,30/05/2019,135,97,13/05/2019,28/06/2019,21691,21724,33,64,47.407406,GCE,2
8520/02,ECONOMICS COMPONENT 2,,29/05/2019,135,1,16/05/2019,28/06/2019,21694,21724,18,-17,-12.592592,GCE,2
1404/01,GOVERNMENT & POLITICS GP4 GP4A,,03/06/2019,4,0,06/06/2019,28/06/2019,21715,21724,0,0,0,GCE,2
1243/01,INFO. & COMMUNICATION TECH. IT3 IT3,,29/05/2019,30,0,03/06/2019,28/06/2019,21710,21724,0,0,0,GCE,2
1243/01,INFO. & COMMUNICATION TECH. IT3 IT3,,30/05/2019,30,0,03/06/2019,28/06/2019,21710,21724,0,0,0,GCE,2
1403/01,GOVERNMENT & POLITICS GP3 GP3A,,30/05/2019,6,0,03/06/2019,28/06/2019,21712,21724,0,0,0,GCE,2
1243/01,INFO. & COMMUNICATION TECH. IT3 IT3,,04/06/2019,30,0,03/06/2019,28/06/2019,21710,21724,0,0,0,GCE,2
8520/02,ECONOMICS COMPONENT 2,,03/06/2019,135,23,16/05/2019,28/06/2019,21694,21724,41,-18,-13.333333,GCE,2
1403/01,GOVERNMENT & POLITICS GP3 GP3A,,04/06/2019,6,0,03/06/2019,28/06/2019,21712,21724,0,0,0,GCE,2
1404/02,GOVERNMENT & POLITICS GP4 GP4B,,03/06/2019,1,0,06/06/2019,28/06/2019,21715,21724,0,0,0,GCE,2
1183/01,FILM STUDIES FM3:PROJECT FM3:COURSEWORK,,03/06/2019,10,9,,01/07/2019,21682,21727,5,4,40,GCE,2
